
time,ax,ay,az,wx,wy,wz,
3.573914,-1.0455,-0.8362,-0.7218,-0.4479,0.9056,0.2532,
3.620757,-1.0455,-0.8362,-0.7218,-0.4479,0.9056,0.2532,
3.636563,-1.0455,-0.8362,-0.7218,-0.0402,0.5469,0.5032,
3.637479,-2.1400,0.2978,1.5456,-0.0402,0.5469,0.5032,
3.686384,-2.1400,0.2978,1.5456,-0.0402,0.5469,0.5032,
3.702444,-2.1400,0.2978,1.5456,0.3700,0.5722,0.0049,
3.705410,-2.1458,1.2842,0.9064,0.3700,0.5722,0.0049,
3.750986,-2.1458,1.2842,0.9064,0.3700,0.5722,0.0049,
3.766890,-2.1458,1.2842,0.9064,0.9230,-0.6461,0.1816,
3.768469,-3.5471,1.1743,-0.8059,0.9230,-0.6461,0.1816,
3.817390,-3.5471,1.1743,-0.8059,0.9230,-0.6461,0.1816,
3.832804,-3.5471,1.1743,-0.8059,0.8595,-0.0646,0.3894,
3.834003,0.8826,-1.5190,-3.5912,0.8595,-0.0646,0.3894,
3.882310,0.8826,-1.5190,-3.5912,0.8595,-0.0646,0.3894,
3.897889,0.8826,-1.5190,-3.5912,0.8442,0.2760,0.2764,
3.899286,-1.6274,1.5431,-0.8639,0.8442,0.2760,0.2764,
3.947377,-1.6274,1.5431,-0.8639,0.8442,0.2760,0.2764,
3.963713,-1.6274,1.5431,-0.8639,0.7202,-0.2456,0.2782,
3.965160,-1.2108,-2.2271,-1.9157,0.7202,-0.2456,0.2782,
4.013433,-1.2108,-2.2271,-1.9157,0.7202,-0.2456,0.2782,
4.029266,-1.2108,-2.2271,-1.9157,0.3673,-0.4407,0.0020,
4.030275,-1.5979,-0.4003,-0.3860,0.3673,-0.4407,0.0020,
4.079041,-1.5979,-0.4003,-0.3860,0.3673,-0.4407,0.0020,
4.094114,-1.5979,-0.4003,-0.3860,0.1625,-0.4496,-0.2946,
4.095498,0.3132,-0.8532,-0.1324,0.1625,-0.4496,-0.2946,
4.144026,0.3132,-0.8532,-0.1324,0.1625,-0.4496,-0.2946,
4.160129,0.3132,-0.8532,-0.1324,0.2054,-0.3106,-0.5237,
4.162173,0.2263,-1.3504,0.5723,0.2054,-0.3106,-0.5237,
4.210669,0.2263,-1.3504,0.5723,0.2054,-0.3106,-0.5237,
4.225180,0.2263,-1.3504,0.5723,0.3525,-0.3439,-0.5484,
4.227080,0.5317,-1.5290,0.6893,0.3525,-0.3439,-0.5484,
4.275200,0.5317,-1.5290,0.6893,0.3525,-0.3439,-0.5484,
4.291312,0.5317,-1.5290,0.6893,0.3685,-0.0899,0.1448,
4.293285,-2.8287,0.7362,-3.1882,0.3685,-0.0899,0.1448,
4.340687,-2.8287,0.7362,-3.1882,0.3685,-0.0899,0.1448,
4.356151,-2.8287,0.7362,-3.1882,-0.9221,-0.3520,0.7520,
4.357072,-5.4411,6.0088,-4.8317,-0.9221,-0.3520,0.7520,
4.405986,-5.4411,6.0088,-4.8317,-0.9221,-0.3520,0.7520,
4.422884,-5.4411,6.0088,-4.8317,-1.2405,-1.0279,0.1823,
4.424515,-2.8920,2.6847,-0.6650,-1.2405,-1.0279,0.1823,
4.471812,-2.8920,2.6847,-0.6650,-1.2405,-1.0279,0.1823,
4.487110,-2.8920,2.6847,-0.6650,-1.0220,-0.1231,-0.3700,
4.487992,-0.8444,-1.0789,-1.3208,-1.0220,-0.1231,-0.3700,
4.537047,-0.8444,-1.0789,-1.3208,-1.0220,-0.1231,-0.3700,
4.552393,-0.8444,-1.0789,-1.3208,-0.6695,-0.3338,-0.4833,
4.553386,-2.6622,-0.6023,-0.3191,-0.6695,-0.3338,-0.4833,
4.604799,-2.6622,-0.6023,-0.3191,-0.6695,-0.3338,-0.4833,
4.618722,-2.6622,-0.6023,-0.3191,-0.3595,-0.4146,-0.2786,
4.620653,-1.2137,-1.9063,-0.1318,-0.3595,-0.4146,-0.2786,
4.667746,-1.2137,-1.9063,-0.1318,-0.3595,-0.4146,-0.2786,
4.683835,-1.2137,-1.9063,-0.1318,-0.1657,-0.0429,-0.1350,
4.685430,0.2595,-0.0443,1.5915,-0.1657,-0.0429,-0.1350,
4.733385,0.2595,-0.0443,1.5915,-0.1657,-0.0429,-0.1350,
4.749222,0.2595,-0.0443,1.5915,0.0757,0.2208,0.0455,
4.750432,-1.0819,-0.2777,1.0806,0.0757,0.2208,0.0455,
4.799318,-1.0819,-0.2777,1.0806,0.0757,0.2208,0.0455,
4.815251,-1.0819,-0.2777,1.0806,0.6078,-0.0312,-0.1017,
4.816566,-4.2058,1.1115,0.4463,0.6078,-0.0312,-0.1017,
4.864892,-4.2058,1.1115,0.4463,0.6078,-0.0312,-0.1017,
4.879867,-4.2058,1.1115,0.4463,0.9980,-0.4707,0.3282,
4.881847,-1.9059,0.3488,-1.1217,0.9980,-0.4707,0.3282,
4.929629,-1.9059,0.3488,-1.1217,0.9980,-0.4707,0.3282,
4.945674,-1.9059,0.3488,-1.1217,0.3694,-0.1952,0.2830,
4.947509,-1.2359,0.2944,-0.7010,0.3694,-0.1952,0.2830,
