time,gFx,gFy,gFz,TgF
2.892758,0.0530,0.9375,-0.0215,0.94
2.908750,0.0938,0.9726,-0.0264,0.98
2.917249,0.1011,0.9741,-0.0244,0.98
2.925468,0.1021,0.9701,-0.0209,0.98
2.933656,0.0958,0.9618,-0.0206,0.97
2.956707,0.0665,0.9555,0.0162,0.96
2.957704,0.0631,0.9563,0.0225,0.96
2.970694,0.0562,0.9615,0.0411,0.96
2.976043,0.0576,0.9615,0.0479,0.96
2.992684,0.0709,0.9523,0.0524,0.96
3.000603,0.0777,0.9524,0.0534,0.96
3.008476,0.0845,0.9539,0.0544,0.96
3.017852,0.0880,0.9534,0.0554,0.96
3.033249,0.0840,0.9602,0.0613,0.97
3.042417,0.0712,0.9648,0.0748,0.97
3.051428,0.0463,0.9631,0.0795,0.97
3.061993,0.0170,0.9531,0.0841,0.96
3.066959,0.0107,0.9462,0.0806,0.95
3.084257,0.0121,0.9154,0.0180,0.92
3.091423,0.0234,0.9124,-0.0175,0.91
3.099875,0.0248,0.9195,-0.0487,0.92
3.109681,0.0141,0.9229,-0.0702,0.93
3.128642,-0.0064,0.9238,-0.0816,0.93
3.133738,-0.0128,0.9291,-0.0767,0.93
3.142019,-0.0222,0.9440,-0.0631,0.95
3.151703,-0.0228,0.9546,-0.0465,0.96
3.164626,-0.0137,0.9712,-0.0273,0.97
3.174943,-0.0031,0.9872,-0.0125,0.99
3.183607,0.0124,1.0069,-0.0137,1.01
3.192783,0.0410,1.0429,-0.0313,1.04
3.208937,0.0934,1.1002,-0.0779,1.11
3.217314,0.1256,1.1172,-0.1044,1.13
3.226027,0.1557,1.1367,-0.1255,1.15
3.233645,0.1702,1.1642,-0.1345,1.18
3.251113,0.1036,1.2346,-0.0947,1.24
3.263539,0.0164,1.2667,-0.0674,1.27
3.268362,-0.0115,1.2620,-0.0526,1.26
3.275475,-0.0245,1.2449,-0.0552,1.25
3.287665,-0.0042,1.2195,-0.0986,1.22
3.299627,0.0288,1.2026,-0.1496,1.21
3.313085,0.0378,1.1739,-0.2263,1.20
3.316743,0.0340,1.1716,-0.2439,1.20
3.325076,0.0073,1.1613,-0.2754,1.19
3.342991,-0.1220,1.1878,-0.2475,1.22
3.351535,-0.1859,1.1818,-0.2343,1.22
3.364370,-0.2868,1.1299,-0.1828,1.18
3.374013,-0.3566,1.0588,-0.1500,1.13
3.383114,-0.3923,0.9880,-0.1117,1.07
3.391225,-0.4028,0.9451,-0.0574,1.03
3.399457,-0.4091,0.9254,0.0200,1.01
3.408166,-0.4122,0.9248,0.1171,1.02
3.418725,-0.4071,0.9471,0.2089,1.05
3.432943,-0.3669,1.0306,0.2507,1.12
3.441413,-0.3282,1.0920,0.2235,1.16
3.450368,-0.2611,1.1515,0.1702,1.19
3.467180,-0.1217,1.1580,0.0431,1.17
3.475309,-0.0505,1.1136,-0.0010,1.11
3.483199,0.0095,1.0704,-0.0275,1.07
3.491000,0.0414,1.0463,-0.0342,1.05
3.507852,0.0665,1.0251,-0.0405,1.03
3.515683,0.0480,1.0157,-0.0446,1.02
3.524191,0.0302,0.9935,-0.0346,0.99
3.532879,0.0136,0.9762,-0.0178,0.98
3.543548,-0.0029,0.9524,0.0171,0.95
3.560890,-0.0187,0.9068,0.1021,0.91
3.566094,-0.0227,0.9056,0.1255,0.91
3.574701,-0.0432,0.8925,0.1574,0.91
3.592574,-0.0684,0.8539,0.2078,0.88
3.600012,-0.0869,0.8386,0.2202,0.87
3.608220,-0.0989,0.8199,0.2240,0.86
3.617009,-0.1062,0.8067,0.2252,0.84
3.624732,-0.1076,0.7984,0.2218,0.84
3.641982,-0.0957,0.7834,0.2145,0.82
3.650197,-0.0776,0.7768,0.2141,0.81
3.659529,-0.0487,0.7731,0.2138,0.80
3.666802,-0.0355,0.7722,0.2159,0.80
3.676793,-0.0101,0.7768,0.2235,0.81
3.691159,0.0176,0.7857,0.2408,0.82
3.699544,0.0327,0.7862,0.2502,0.83
3.708103,0.0512,0.7888,0.2611,0.83
3.725884,0.0701,0.8088,0.2745,0.86
3.734178,0.0822,0.8235,0.2835,0.87
3.742334,0.0977,0.8407,0.2885,0.89
3.750256,0.1171,0.8569,0.2917,0.91
3.770305,0.1915,0.9038,0.2975,0.97
3.770892,0.1915,0.9038,0.2975,0.97
3.782976,0.2402,0.9277,0.2873,1.00
3.792539,0.2572,0.9485,0.2680,1.02
3.808748,0.2379,0.9916,0.2114,1.04
3.819447,0.2034,1.0340,0.1738,1.07
3.826963,0.1700,1.0596,0.1732,1.09
3.833752,0.1434,1.0822,0.1892,1.11
3.842330,0.0899,1.1108,0.2192,1.14
3.859700,-0.0139,1.1116,0.3227,1.16
3.870383,-0.0398,1.1033,0.3678,1.16
3.875333,-0.0447,1.1046,0.3796,1.17
3.883666,-0.0399,1.1079,0.3996,1.18
3.900614,0.0220,1.0672,0.4316,1.15
3.909024,0.0643,1.0138,0.4521,1.11
3.917599,0.0614,1.0178,0.4370,1.11
3.926224,0.0331,1.0784,0.3946,1.15
3.942967,0.0300,1.2658,0.2883,1.30
3.952898,0.0608,1.3887,0.2628,1.41
3.959875,0.0455,1.4831,0.2028,1.50
3.970875,-0.0042,1.5478,0.0935,1.55
3.982984,-0.0486,1.4405,-0.0173,1.44
3.991933,-0.1196,1.2783,0.0008,1.28
4.001955,-0.2020,0.9843,0.0279,1.01
4.009182,-0.2687,0.8837,0.0971,0.93
4.025171,-0.2939,0.8654,0.0324,0.91
4.034303,-0.2895,0.8448,0.1230,0.90
4.044112,-0.2237,0.7959,0.1530,0.84
4.052749,-0.1721,0.7630,0.1216,0.79
4.070171,-0.0569,0.8173,-0.0523,0.82
4.077356,-0.0170,0.8483,-0.1069,0.86
4.083603,0.0267,0.8841,-0.1440,0.90
4.091416,0.0835,0.9452,-0.1759,0.97
4.108803,0.1311,1.0466,-0.1671,1.07
4.116680,0.0997,1.0491,-0.1474,1.06
4.126567,0.0239,1.0050,-0.1444,1.02
4.134644,-0.0491,0.9678,-0.1534,0.98
4.150734,-0.1501,0.9433,-0.1231,0.96
4.159770,-0.1751,0.9394,-0.0765,0.96
4.172101,-0.2022,0.9542,-0.0001,0.98
4.179090,-0.2067,0.9677,0.0209,0.99
4.191876,-0.2035,0.9954,0.0406,1.02
4.201084,-0.1923,0.9979,0.0417,1.02
4.212702,-0.1648,0.9762,0.0443,0.99
4.216891,-0.1544,0.9641,0.0457,0.98
4.235061,-0.0950,0.9211,0.0562,0.93
4.241607,-0.0749,0.9056,0.0626,0.91
4.251205,-0.0463,0.8801,0.0535,0.88
4.258353,-0.0242,0.8662,0.0399,0.87
4.269259,0.0159,0.8570,0.0143,0.86
4.279779,0.0383,0.8739,0.0029,0.87
4.292788,0.0673,0.9234,-0.0044,0.93
4.302020,0.0889,0.9690,-0.0103,0.97
4.316664,0.1117,0.9897,-0.0135,1.00
4.325957,0.1162,0.9732,-0.0174,0.98
4.333839,0.1091,0.9497,-0.0151,0.96
4.343603,0.0911,0.9319,0.0012,0.94
4.363966,0.0593,0.9318,0.0414,0.93
4.365392,0.0568,0.9347,0.0463,0.94
4.375831,0.0489,0.9468,0.0555,0.95
4.382887,0.0493,0.9526,0.0585,0.96
4.400421,0.0571,0.9546,0.0630,0.96
4.408529,0.0621,0.9507,0.0630,0.95
4.416856,0.0601,0.9492,0.0654,0.95
4.424220,0.0591,0.9463,0.0668,0.95
4.433292,0.0577,0.9433,0.0644,0.95
4.449079,0.0383,0.9344,0.0603,0.94
4.457550,0.0270,0.9295,0.0543,0.93
4.467477,0.0222,0.9300,0.0425,0.93
4.478169,0.0178,0.9306,0.0298,0.93
4.492449,-0.0057,0.9397,0.0126,0.94
4.499479,-0.0154,0.9441,0.0072,0.94
4.509174,-0.0286,0.9421,-0.0051,0.94
4.516045,-0.0301,0.9411,-0.0100,0.94
4.527656,-0.0253,0.9490,-0.0094,0.95
4.541665,-0.0113,0.9734,0.0118,0.97
4.551411,0.0101,0.9896,0.0169,0.99
4.568016,0.0508,1.0260,0.0101,1.03
4.574189,0.0673,1.0395,-0.0023,1.04
4.583398,0.0893,1.0505,-0.0245,1.05
4.591562,0.1093,1.0538,-0.0449,1.06
4.599706,0.1348,1.0502,-0.0563,1.06
4.616275,0.1908,1.0691,-0.0476,1.09
4.624698,0.2131,1.0952,-0.0540,1.12
4.633130,0.2196,1.1289,-0.0504,1.15
4.642127,0.2091,1.1630,-0.0532,1.18
4.651201,0.1977,1.1883,-0.0629,1.21
4.667792,0.1488,1.2007,-0.0877,1.21
4.674737,0.1117,1.1979,-0.0772,1.21
4.683150,0.0693,1.1755,-0.0621,1.18
4.691049,0.0441,1.1528,-0.0537,1.15
4.707649,0.0319,1.1487,-0.0362,1.15
4.716039,0.0342,1.1688,-0.0604,1.17
4.725135,0.0461,1.2112,-0.1035,1.22
4.734363,0.0505,1.2286,-0.1405,1.24
4.750831,-0.0004,1.2055,-0.2527,1.23
4.759379,-0.0530,1.1749,-0.2602,1.20
4.770419,-0.1619,1.1191,-0.2970,1.17
4.775412,-0.2013,1.0973,-0.3042,1.16
4.783744,-0.2669,1.0509,-0.3025,1.13
4.799712,-0.3509,0.9731,-0.2300,1.06
4.808403,-0.3601,0.9491,-0.1570,1.03
4.816598,-0.3529,0.9323,-0.0541,1.00
4.825064,-0.3550,0.9306,0.0561,1.00
4.836454,-0.3576,0.9447,0.1269,1.02
4.850099,-0.3318,1.0043,0.1494,1.07
4.858509,-0.2867,1.0506,0.1368,1.10
4.869847,-0.1879,1.1201,0.0760,1.14
4.883456,-0.0630,1.1520,-0.0033,1.15
4.891082,0.0105,1.1353,-0.0350,1.14
4.899619,0.0631,1.0978,-0.0460,1.10
4.908495,0.0975,1.0640,-0.0576,1.07
4.918930,0.1188,1.0258,-0.0781,1.04
4.934247,0.1055,0.9864,-0.0979,1.00
4.943213,0.0851,0.9754,-0.0977,0.98
4.951157,0.0548,0.9702,-0.0872,0.98
4.970933,-0.0220,0.9650,0.0043,0.97
4.971347,-0.0220,0.9650,0.0043,0.97
4.983670,-0.0690,0.9627,0.0610,0.97
4.993641,-0.0997,0.9589,0.0837,0.97
5.000795,-0.1164,0.9596,0.0958,0.97
5.017819,-0.1632,0.9464,0.1094,0.97
5.024858,-0.1695,0.9362,0.1103,0.96
5.035190,-0.1644,0.9054,0.1185,0.93
5.042524,-0.1466,0.8812,0.1239,0.90
5.065747,-0.0502,0.8015,0.1350,0.81
5.066450,-0.0502,0.8015,0.1350,0.81
5.074978,-0.0077,0.7891,0.1372,0.80
5.083754,0.0275,0.7894,0.1399,0.80
5.100191,0.0571,0.8168,0.1608,0.83
5.108396,0.0579,0.8382,0.1682,0.86
5.116756,0.0596,0.8645,0.1776,0.88
5.124303,0.0613,0.8888,0.1900,0.91
5.141005,0.0786,0.9358,0.1914,0.96
5.150739,0.0941,0.9501,0.1852,0.97
5.158163,0.1195,0.9567,0.1820,0.98
5.168120,0.1644,0.9518,0.1702,0.98
5.182642,0.2265,0.9549,0.1507,0.99
5.191410,0.2582,0.9660,0.1334,1.01
5.199212,0.2630,0.9788,0.1277,1.02
5.207653,0.2688,0.9915,0.1342,1.04
5.224333,0.2412,1.0097,0.1482,1.05
5.232690,0.2177,1.0231,0.1510,1.06
5.241188,0.1931,1.0361,0.1552,1.07
5.249499,0.1692,1.0367,0.1692,1.06
5.267716,0.1331,1.0269,0.2020,1.06
5.274465,0.1219,1.0155,0.2102,1.04
5.282539,0.1063,0.9981,0.2314,1.03
5.291127,0.0859,0.9808,0.2545,1.02
5.299700,0.0714,0.9624,0.2875,1.01
5.309519,0.0688,0.9105,0.3106,0.96
5.324595,0.0438,0.8690,0.2805,0.91
5.333623,0.0179,0.8576,0.2748,0.90
5.341552,-0.0070,0.8627,0.2844,0.91
5.359049,-0.0377,1.0574,0.2398,1.08
5.366260,-0.0802,1.1325,0.1814,1.15
5.374669,-0.1602,1.2723,0.0351,1.28
5.382912,-0.2051,1.5505,-0.1096,1.57
5.400669,-0.1319,1.7978,-0.0278,1.80
5.407977,-0.0313,1.7277,0.0039,1.73
5.416994,0.1180,1.3060,0.0190,1.31
5.425166,0.0966,0.9895,0.0001,0.99
5.434870,-0.0140,0.8281,-0.0763,0.83
5.450742,-0.0874,0.8547,-0.1353,0.87
5.458901,-0.0859,0.8521,-0.1085,0.86
5.469576,-0.0521,0.8163,-0.0347,0.82
5.482445,0.0016,0.8220,-0.0279,0.82
5.491709,0.0494,0.8447,-0.0679,0.85
5.499786,0.1005,0.8782,-0.1205,0.89
5.507611,0.1467,0.9101,-0.1594,0.94
5.524113,0.2179,0.9546,-0.2284,1.01
5.532880,0.2418,0.9637,-0.2491,1.02
5.542039,0.2354,0.9671,-0.2555,1.03
5.549737,0.1724,0.9621,-0.2458,1.01
5.567173,-0.0251,0.9728,-0.2059,0.99
5.578049,-0.1220,0.9794,-0.1535,1.00
5.583344,-0.1513,0.9761,-0.1328,1.00
5.591916,-0.2041,0.9681,-0.0957,0.99
5.608254,-0.2519,0.9530,-0.0347,0.99
5.616367,-0.2505,0.9471,-0.0117,0.98
5.625636,-0.2418,0.9528,0.0201,0.98
5.633675,-0.2198,0.9519,0.0324,0.98
5.650591,-0.0921,0.9370,0.0153,0.94
5.662189,-0.0105,0.9400,-0.0323,0.94
5.668943,0.0159,0.9452,-0.0501,0.95
5.678757,0.0837,0.9685,-0.0855,0.98
5.686778,0.1251,0.9822,-0.1017,1.00
5.701035,0.1725,0.9881,-0.1208,1.01
5.711668,0.1832,0.9867,-0.1295,1.01
5.719633,0.1838,0.9795,-0.1305,1.01
5.732736,0.1654,0.9578,-0.1259,0.98
5.741600,0.1265,0.9369,-0.1175,0.95
5.750068,0.0875,0.9253,-0.1072,0.94
5.759335,0.0548,0.9211,-0.0987,0.93
