time,gFx,gFy,gFz,TgF
3.364824,-0.3869,1.2637,-0.1253,1.33
3.379423,-0.4726,1.2880,-0.1474,1.38
3.387788,-0.3890,1.3336,-0.0747,1.39
3.397187,-0.2162,1.3880,0.0343,1.41
3.415319,-0.0702,1.4075,0.2765,1.44
3.422903,-0.0957,1.4014,0.3416,1.45
3.431123,-0.1083,1.3865,0.3752,1.44
3.438496,-0.0808,1.3700,0.3241,1.41
3.446726,-0.0354,1.3349,0.2467,1.36
3.463222,0.0692,1.1781,0.0599,1.18
3.471524,0.0847,1.0842,-0.0264,1.09
3.479988,0.0904,0.9978,-0.0819,1.01
3.488012,0.1013,0.9215,-0.0973,0.93
3.504787,0.1234,0.8217,-0.0382,0.83
3.513278,0.1152,0.7921,0.0084,0.80
3.524236,0.0852,0.7543,0.0768,0.76
3.530866,0.0598,0.7402,0.1068,0.75
3.547335,-0.0189,0.7220,0.1724,0.74
3.556170,-0.0648,0.7195,0.1939,0.75
3.564245,-0.1083,0.7268,0.2165,0.77
3.572268,-0.1554,0.7379,0.2367,0.79
3.589141,-0.2251,0.7726,0.2793,0.85
3.596482,-0.2330,0.7846,0.2920,0.87
3.604940,-0.2243,0.7876,0.2940,0.87
3.615351,-0.1964,0.7929,0.2805,0.86
3.621861,-0.1704,0.7829,0.2680,0.84
3.638881,-0.0726,0.7679,0.2375,0.81
3.646513,-0.0353,0.7536,0.2422,0.79
3.656669,0.0145,0.7456,0.2528,0.79
3.664289,0.0394,0.7521,0.2647,0.80
3.680672,0.0700,0.7751,0.2846,0.83
3.688943,0.0865,0.7869,0.2857,0.84
3.697535,0.1148,0.7954,0.2934,0.86
3.705307,0.1489,0.8030,0.3005,0.87
3.716707,0.2054,0.8186,0.3103,0.90
3.730507,0.2586,0.8326,0.3172,0.93
3.739820,0.3043,0.8520,0.3210,0.96
3.747264,0.3340,0.8727,0.3248,0.99
3.764066,0.3526,0.9309,0.3252,1.05
3.773249,0.3259,0.9717,0.3116,1.07
3.780662,0.2870,1.0115,0.2944,1.09
3.790271,0.2501,1.0414,0.2933,1.11
3.806558,0.1533,1.1063,0.3133,1.16
3.813538,0.1126,1.1321,0.3420,1.19
3.824699,0.0585,1.1636,0.3763,1.22
3.838739,0.0305,1.1855,0.4098,1.25
3.847168,0.0421,1.1971,0.4368,1.28
3.856173,0.0591,1.2553,0.4407,1.33
3.865063,0.0345,1.3567,0.4137,1.42
3.881719,-0.0352,1.6850,0.2534,1.70
3.889829,-0.0704,1.8449,0.1579,1.85
3.897942,-0.0779,1.8301,0.0226,1.83
3.905727,-0.0624,1.5338,0.0109,1.54
3.916647,-0.1250,1.0690,0.1450,1.09
3.926773,-0.2544,0.9496,0.0438,0.98
3.939464,-0.2595,0.7921,0.0264,0.83
3.947212,-0.2334,0.7589,0.0664,0.80
3.964308,-0.1727,0.7448,0.0678,0.77
3.972464,-0.1444,0.7457,0.0373,0.76
3.979893,-0.0974,0.7494,-0.0106,0.76
3.988088,-0.0502,0.7847,-0.0402,0.79
4.004907,0.0657,0.9612,-0.0984,0.97
4.013653,0.1101,1.0441,-0.1151,1.06
4.023934,0.1156,1.0909,-0.1090,1.10
4.030274,0.0815,1.0788,-0.0981,1.09
4.047933,-0.0863,0.9661,-0.0830,0.97
4.054913,-0.1217,0.9395,-0.0869,0.95
4.063608,-0.1459,0.9167,-0.0725,0.93
4.071966,-0.1572,0.9012,-0.0230,0.92
4.087820,-0.1481,0.9133,0.0665,0.93
4.096708,-0.1271,0.9163,0.0803,0.93
4.105816,-0.0978,0.9211,0.0669,0.93
4.113786,-0.0695,0.9204,0.0471,0.92
4.124429,-0.0253,0.9010,0.0196,0.90
4.140215,0.0375,0.8696,-0.0093,0.87
4.147704,0.0590,0.8678,-0.0062,0.87
4.155235,0.0809,0.8674,0.0076,0.87
4.171981,0.0922,0.8585,0.0286,0.86
4.180154,0.0855,0.8532,0.0242,0.86
4.188161,0.0776,0.8551,0.0143,0.86
4.196555,0.0805,0.8645,-0.0032,0.87
4.215775,0.1140,0.9022,-0.0500,0.91
4.221639,0.1203,0.9110,-0.0528,0.92
4.232059,0.1377,0.9356,-0.0570,0.95
4.238606,0.1426,0.9347,-0.0584,0.95
4.255465,0.1496,0.9171,-0.0526,0.93
4.263752,0.1467,0.9014,-0.0351,0.91
4.272228,0.1380,0.8852,-0.0211,0.90
4.280316,0.1289,0.8679,-0.0106,0.88
4.289903,0.1143,0.8570,-0.0039,0.86
4.306161,0.0927,0.8636,0.0023,0.87
4.313858,0.0784,0.8859,0.0106,0.89
4.324873,0.0566,0.9159,0.0242,0.92
4.332303,0.0379,0.9366,0.0359,0.94
4.347793,-0.0025,0.9745,0.0656,0.98
4.355531,-0.0158,0.9817,0.0762,0.98
4.364309,-0.0148,0.9836,0.0753,0.99
4.372299,0.0077,0.9855,0.0525,0.99
4.389159,0.0565,1.0605,-0.0150,1.06
4.396950,0.0852,1.0980,-0.0394,1.10
4.404832,0.1076,1.1002,-0.0573,1.11
4.417602,0.1362,1.0605,-0.0685,1.07
4.430004,0.1541,1.0152,-0.0418,1.03
4.439384,0.1894,0.9961,0.0067,1.01
4.447921,0.2295,0.9894,0.0426,1.02
4.465057,0.2851,0.9897,0.0572,1.03
4.472934,0.2916,0.9802,0.0348,1.02
4.481324,0.3238,0.9540,-0.0831,1.01
4.489377,0.3179,0.9837,-0.2211,1.06
4.498659,0.0974,1.1621,-0.0595,1.17
4.516293,-0.0884,1.5036,-0.1031,1.51
4.525041,-0.1405,1.4834,-0.1304,1.50
4.531025,-0.2016,1.4283,-0.1381,1.45
4.547518,-0.3991,1.2824,-0.2302,1.36
4.556522,-0.4347,1.2115,-0.2431,1.31
4.564463,-0.3965,1.1897,-0.2175,1.27
4.572443,-0.2970,1.2072,-0.1575,1.25
4.589578,-0.1253,1.2625,0.0197,1.27
4.597398,-0.0970,1.2964,0.1655,1.31
4.606257,-0.1140,1.3256,0.2835,1.36
4.613690,-0.1441,1.3460,0.3415,1.40
4.626599,-0.1148,1.3529,0.2929,1.39
4.637921,-0.0591,1.3214,0.1854,1.34
4.646653,-0.0092,1.2675,0.0822,1.27
4.655624,0.0519,1.1580,-0.0204,1.16
4.672367,0.1067,0.9723,-0.1082,0.98
4.679701,0.1096,0.9222,-0.1187,0.94
4.689168,0.1090,0.8742,-0.1004,0.89
4.705736,0.0774,0.8300,-0.0141,0.83
4.713228,0.0555,0.8013,0.0178,0.80
4.723057,0.0039,0.7721,0.0801,0.78
4.729518,-0.0381,0.7627,0.1110,0.77
4.738251,-0.0855,0.7591,0.1476,0.78
4.754755,-0.1698,0.7781,0.1909,0.82
4.763090,-0.2095,0.7947,0.2088,0.85
4.771206,-0.2476,0.7986,0.2329,0.87
4.779420,-0.2721,0.7982,0.2536,0.88
4.796389,-0.2556,0.8006,0.2855,0.89
4.805193,-0.2210,0.8043,0.2882,0.88
4.813670,-0.1735,0.7970,0.2813,0.86
4.821357,-0.1275,0.7965,0.2655,0.85
4.831915,-0.0639,0.7854,0.2519,0.83
4.846159,-0.0058,0.7870,0.2323,0.82
4.854829,0.0162,0.7911,0.2325,0.82
4.863573,0.0347,0.7967,0.2337,0.83
4.871407,0.0463,0.8113,0.2451,0.85
4.889708,0.0708,0.8542,0.2845,0.90
4.897016,0.0873,0.8708,0.3008,0.93
