time,gFx,gFy,gFz,TgF
3.222817,-0.1463,1.0025,-0.0087,1.01
3.231407,-0.1571,1.0054,0.0005,1.02
3.240023,-0.1630,1.0018,0.0078,1.02
3.248774,-0.1546,0.9951,0.0063,1.01
3.269161,-0.1193,0.9795,-0.0168,0.99
3.274080,-0.1109,0.9766,-0.0197,0.98
3.281869,-0.0947,0.9710,-0.0342,0.98
3.291298,-0.0761,0.9659,-0.0444,0.97
3.300144,-0.0541,0.9623,-0.0540,0.97
3.315653,-0.0371,0.9726,-0.0572,0.98
3.322857,-0.0283,0.9742,-0.0581,0.98
3.331151,-0.0205,0.9820,-0.0570,0.98
3.341251,-0.0192,0.9947,-0.0457,1.00
3.358072,-0.0183,1.0087,-0.0300,1.01
3.365912,-0.0222,1.0086,-0.0295,1.01
3.373044,-0.0237,1.0072,-0.0335,1.01
3.382502,-0.0266,1.0068,-0.0413,1.01
3.398374,-0.0270,1.0005,-0.0457,1.00
3.406676,-0.0328,0.9960,-0.0468,1.00
3.414767,-0.0382,0.9896,-0.0474,0.99
3.423847,-0.0416,0.9867,-0.0469,0.99
3.432259,-0.0465,0.9861,-0.0469,0.99
3.448210,-0.0679,0.9835,-0.0403,0.99
3.458927,-0.0870,0.9798,-0.0346,0.98
3.466311,-0.1011,0.9802,-0.0333,0.99
3.473594,-0.1115,0.9820,-0.0285,0.99
3.489739,-0.1245,0.9667,-0.0165,0.97
3.498790,-0.1314,0.9618,-0.0156,0.97
3.506771,-0.1348,0.9623,-0.0200,0.97
3.514743,-0.1348,0.9648,-0.0288,0.97
3.532898,-0.1214,1.0115,-0.0757,1.02
3.540400,-0.1102,1.0327,-0.0897,1.04
3.548652,-0.0986,1.0401,-0.0920,1.05
3.559242,-0.0859,1.0383,-0.0953,1.05
3.565679,-0.0814,1.0354,-0.0963,1.04
3.581737,-0.0765,1.0203,-0.0885,1.03
3.590135,-0.0769,1.0125,-0.0831,1.02
3.598795,-0.0768,1.0017,-0.0783,1.01
3.608151,-0.0729,0.9959,-0.0769,1.00
3.623568,-0.0601,0.9803,-0.0720,0.98
3.631513,-0.0585,0.9740,-0.0715,0.98
3.641784,-0.0560,0.9682,-0.0691,0.97
3.651232,-0.0482,0.9682,-0.0700,0.97
3.667513,-0.0313,0.9776,-0.0698,0.98
3.674492,-0.0190,0.9836,-0.0677,0.99
3.682868,-0.0108,0.9881,-0.0706,0.99
3.690208,-0.0005,0.9940,-0.0719,1.00
3.707647,0.0258,0.9943,-0.0829,1.00
3.716116,0.0366,0.9920,-0.0848,1.00
3.724970,0.0449,0.9872,-0.0833,0.99
3.733092,0.0508,0.9833,-0.0784,0.99
3.741870,0.0518,0.9838,-0.0779,0.99
3.760909,0.0444,0.9925,-0.0808,1.00
3.765863,0.0419,0.9945,-0.0813,1.00
3.773439,0.0341,0.9969,-0.0828,1.00
3.782666,0.0244,0.9967,-0.0809,1.00
3.800281,0.0043,0.9976,-0.0899,1.00
3.808377,-0.0054,0.9975,-0.0914,1.00
3.816557,-0.0186,0.9974,-0.0906,1.00
3.832948,-0.0513,0.9952,-0.0962,1.00
3.841153,-0.0635,0.9981,-0.0978,1.00
3.851020,-0.0787,1.0013,-0.0978,1.01
3.857833,-0.0841,1.0018,-0.0994,1.01
3.869323,-0.0934,0.9998,-0.1014,1.01
3.883860,-0.0905,0.9988,-0.0916,1.01
3.892540,-0.0841,0.9988,-0.0872,1.01
3.900694,-0.0758,0.9983,-0.0837,1.00
3.906705,-0.0675,0.9989,-0.0851,1.00
3.916770,-0.0455,1.0041,-0.1035,1.01
3.933148,-0.0192,1.0068,-0.1115,1.01
3.941441,-0.0061,1.0289,-0.1123,1.04
3.949651,-0.0035,1.0649,-0.1057,1.07
3.957539,-0.0253,1.1021,-0.0730,1.10
3.969753,-0.0526,1.1548,-0.0515,1.16
3.978325,-0.0635,1.1733,-0.0524,1.18
3.991386,-0.0635,1.1724,-0.0622,1.18
3.998525,-0.0389,1.1665,-0.0903,1.17
4.016571,0.0250,1.1714,-0.0917,1.18
4.025922,0.0395,1.1905,-0.0769,1.19
4.033628,0.0408,1.2017,-0.0705,1.20
4.041696,0.0244,1.1883,-0.0629,1.19
4.050101,0.0016,1.1593,-0.0642,1.16
4.072252,-0.0802,1.0606,-0.0634,1.07
4.072726,-0.0802,1.0606,-0.0634,1.07
4.081530,-0.1336,1.0058,-0.0300,1.02
4.090906,-0.1729,0.9671,0.0060,0.98
4.107607,-0.2571,0.9039,0.0870,0.94
4.116193,-0.2946,0.8813,0.1344,0.94
4.123665,-0.3132,0.8711,0.1688,0.94
4.131474,-0.3303,0.8659,0.1984,0.95
4.148560,-0.3134,0.8938,0.2094,0.97
4.156235,-0.2961,0.9242,0.2078,0.99
4.166958,-0.2642,0.9688,0.2092,1.03
4.173816,-0.2351,1.0051,0.2170,1.05
4.190358,-0.1716,1.0602,0.2207,1.10
4.198097,-0.1488,1.0824,0.2088,1.11
4.207606,-0.1283,1.0906,0.1939,1.12
4.215563,-0.1150,1.0850,0.1657,1.10
4.223840,-0.1021,1.0629,0.1364,1.08
4.240457,-0.0815,0.9974,0.1211,1.01
4.248419,-0.0740,0.9662,0.1259,0.98
4.257031,-0.0723,0.9398,0.1316,0.95
4.267388,-0.0593,0.9052,0.1345,0.92
4.281791,-0.0435,0.8672,0.1573,0.88
4.289552,-0.0361,0.8565,0.1632,0.87
