time,gFx,gFy,gFz,TgF
4.172018,-0.3850,-0.9713,-0.2823,1.08
4.190938,-0.2852,-0.9093,-0.2400,0.98
4.200365,-0.2451,-0.9019,-0.2090,0.96
4.203919,-0.2329,-0.9044,-0.1980,0.95
4.212399,-0.2263,-0.9017,-0.1509,0.94
4.222761,-0.2229,-0.9132,-0.1060,0.95
4.237584,-0.1839,-0.9310,-0.1289,0.96
4.246284,-0.1563,-0.9400,-0.1428,0.96
4.255075,-0.1633,-0.9403,-0.1607,0.97
4.272052,-0.1919,-0.9591,-0.1770,0.99
4.279189,-0.1800,-0.9776,-0.1653,1.01
4.290229,-0.1795,-0.9874,-0.1343,1.01
4.298992,-0.1961,-0.9740,-0.1150,1.00
4.313095,-0.2078,-0.9488,-0.0933,0.98
4.321445,-0.2132,-0.9332,-0.0899,0.96
4.329419,-0.2102,-0.9225,-0.0867,0.95
4.338225,-0.2061,-0.9151,-0.0847,0.94
4.354472,-0.2027,-0.9068,-0.0769,0.93
4.362875,-0.1863,-0.9161,-0.0715,0.94
4.371747,-0.1826,-0.9083,-0.0762,0.93
4.387904,-0.1941,-0.9078,-0.0823,0.93
4.398655,-0.2000,-0.9349,-0.0830,0.96
4.409032,-0.2188,-0.9642,-0.0908,0.99
4.412360,-0.2241,-0.9789,-0.0962,1.01
4.421700,-0.2466,-1.0116,-0.1057,1.05
4.437558,-0.3015,-1.0670,-0.1284,1.12
4.447879,-0.3084,-1.0851,-0.1321,1.14
4.454583,-0.3008,-1.0890,-0.1348,1.14
4.464169,-0.2957,-1.0870,-0.1284,1.13
4.481432,-0.2832,-1.0902,-0.1069,1.13
4.487745,-0.2903,-1.0968,-0.0996,1.14
4.501707,-0.3362,-1.1083,-0.0933,1.16
4.512198,-0.3699,-1.1036,-0.0869,1.17
4.513424,-0.3799,-1.1022,-0.0877,1.17
4.529247,-0.4407,-1.0912,-0.1008,1.18
4.538357,-0.4781,-1.0939,-0.1069,1.20
4.546660,-0.5377,-1.1229,-0.1165,1.25
4.554513,-0.6202,-1.1605,-0.1284,1.32
4.573367,-0.8648,-1.2443,0.0503,1.52
4.581564,-0.9588,-1.2443,0.1702,1.58
4.587917,-1.0355,-1.2299,0.3140,1.64
4.601571,-1.2335,-1.1832,1.3102,2.15
4.610133,-1.3112,-1.0946,2.5181,3.04
4.620903,-1.1449,-1.0148,0.9811,1.82
4.630080,-0.9500,-0.9632,0.1365,1.36
4.637917,-0.8480,-0.9303,-0.1326,1.27
4.654501,-0.7757,-0.8519,-0.4825,1.25
4.664582,-0.8053,-0.8978,-0.5071,1.31
4.672330,-0.7469,-1.0099,-0.4759,1.34
4.681352,-0.6434,-1.2013,-0.3658,1.41
4.693383,-0.4524,-1.5412,-0.2913,1.63
4.701744,-0.3443,-1.6708,-0.2940,1.73
4.713018,0.0308,-2.0222,-0.3789,2.06
4.721931,0.2044,-2.1760,-0.4710,2.24
4.738074,0.3152,-2.2092,-0.6475,2.32
4.747458,0.2083,-1.9682,-0.8180,2.14
4.755719,0.1604,-1.6591,-0.8639,1.88
4.765087,0.0889,-1.3356,-0.4578,1.41
4.771398,0.0652,-1.2233,-0.0264,1.23
4.789758,-0.0979,-1.0133,0.6453,1.21
4.802089,-0.1199,-0.9745,0.3662,1.05
4.812163,-0.1629,-0.9405,0.1497,0.97
4.821597,-0.2014,-0.9127,-0.0942,0.94
4.830140,-0.2139,-0.9061,-0.3028,0.98
4.839099,-0.2449,-0.8958,-0.3802,1.00
4.847441,-0.3191,-0.8893,-0.3487,1.01
4.854602,-0.3601,-0.8822,-0.2976,1.00
4.872976,-0.2393,-0.8409,-0.2320,0.90
4.879354,-0.1909,-0.8226,-0.2329,0.88
4.888893,-0.0754,-0.7799,-0.2129,0.81
4.901869,0.0842,-0.7279,-0.1887,0.76
4.912073,0.1282,-0.6639,-0.1883,0.70
4.914940,0.1421,-0.6531,-0.1861,0.69
4.929841,0.2520,-0.5635,-0.1250,0.63
4.938025,0.2971,-0.5384,-0.1006,0.62
4.948704,0.3321,-0.5252,-0.0569,0.62
4.963545,0.3565,-0.5318,-0.0100,0.64
4.972189,0.3775,-0.5425,0.0073,0.66
4.981602,0.3760,-0.5508,0.0447,0.67
4.987928,0.3494,-0.5550,0.0606,0.66
5.001763,0.2422,-0.5516,0.0837,0.61
5.009940,0.1743,-0.5657,0.1445,0.61
5.022108,0.0325,-0.6651,0.3221,0.74
5.029710,-0.0725,-0.7381,0.4097,0.85
5.037996,-0.2051,-0.8150,0.4961,0.98
5.048301,-0.4222,-0.9120,0.6285,1.19
5.062906,-0.8097,-1.0448,0.6055,1.45
5.072093,-1.0174,-1.1271,0.4200,1.58
5.081483,-1.0980,-1.1862,0.2940,1.64
5.101647,-0.9847,-1.1681,0.2962,1.56
5.102502,-0.9925,-1.1495,0.3028,1.55
5.113458,-1.0191,-1.0543,0.3279,1.50
5.121578,-1.0629,-1.0282,0.4019,1.53
5.137952,-1.0614,-0.9784,0.4476,1.51
5.147202,-0.9449,-0.9388,0.3711,1.38
5.155651,-0.7823,-0.9549,0.2669,1.26
5.163084,-0.6610,-0.9940,0.1726,1.21
5.172312,-0.5250,-1.0260,0.0723,1.15
5.191308,-0.2320,-0.9972,-0.1472,1.03
5.199096,-0.1936,-0.9947,-0.1592,1.03
5.205086,-0.1172,-1.0470,-0.1248,1.06
5.221232,-0.0762,-1.3759,0.0776,1.38
5.229503,-0.1069,-1.6467,0.1841,1.66
5.237851,-0.1504,-1.7807,0.2039,1.80
5.245917,-0.2097,-1.8166,0.0628,1.83
5.254458,-0.2288,-1.7831,-0.0408,1.80
5.272057,-0.2049,-1.2325,-0.0591,1.25
5.280805,-0.1033,-1.0050,-0.0535,1.01
5.289569,0.0083,-0.7691,-0.0706,0.77
5.301090,0.0764,-0.5569,-0.1077,0.57
5.311158,0.1133,-0.4561,-0.1441,0.49
5.321035,0.1096,-0.4156,-0.1939,0.47
5.330256,0.0647,-0.4302,-0.2246,0.49
5.338547,0.0049,-0.4849,-0.2334,0.54
5.355505,-0.1565,-0.7701,-0.1836,0.81
5.363160,-0.1870,-0.8336,-0.1751,0.87
5.373043,-0.2437,-0.9772,-0.1936,1.03
5.379456,-0.2654,-1.0423,-0.2219,1.10
5.392069,-0.2884,-1.1161,-0.2578,1.18
5.400872,-0.2935,-1.1237,-0.2798,1.19
5.413570,-0.2708,-1.0585,-0.2930,1.13
5.422224,-0.2105,-0.9957,-0.2683,1.05
5.438163,-0.1306,-0.9276,-0.2263,0.96
5.447022,-0.1504,-0.8692,-0.1895,0.90
5.454847,-0.1856,-0.8514,-0.1624,0.89
5.463862,-0.2212,-0.8741,-0.1314,0.91
5.481477,-0.2918,-0.9388,-0.0918,0.99
5.489918,-0.3150,-0.9803,-0.0906,1.03
5.502201,-0.3431,-0.9762,-0.0823,1.04
5.516827,-0.3799,-0.9520,-0.0603,1.03
5.521154,-0.3838,-0.9442,-0.0584,1.02
5.537528,-0.4041,-0.9171,-0.0408,1.00
