time,gFx,gFy,gFz,TgF
2.481258,-0.9527,-0.3594,0.4165,1.10
2.489148,-0.9772,-0.3428,0.3794,1.10
2.498633,-1.0401,-0.3252,0.3138,1.13
2.506039,-1.0668,-0.3216,0.2859,1.15
2.518288,-1.0765,-0.3267,0.2874,1.16
2.524121,-1.0719,-0.3250,0.2820,1.16
2.538883,-1.0589,-0.3521,0.3208,1.16
2.546658,-1.0272,-0.3858,0.3384,1.15
2.555991,-0.9222,-0.4205,0.2657,1.05
2.571940,-0.9293,-0.4251,0.1782,1.04
2.581990,-0.9554,-0.4307,0.2417,1.08
2.589394,-0.9332,-0.4483,0.2920,1.08
2.597446,-0.9076,-0.4583,0.3311,1.07
2.608783,-0.9439,-0.4371,0.3777,1.11
2.621864,-1.0421,-0.4102,0.4246,1.20
2.629951,-1.1197,-0.3912,0.4405,1.27
2.638528,-1.1798,-0.3814,0.4307,1.31
2.656114,-1.2042,-0.3802,0.3807,1.32
2.665741,-1.1666,-0.3772,0.3333,1.27
2.671691,-1.1649,-0.3697,0.3218,1.26
2.681558,-1.0941,-0.3460,0.2674,1.18
2.697317,-1.0331,-0.2925,0.2696,1.11
2.706220,-1.0360,-0.2625,0.2556,1.10
2.719298,-1.0841,-0.2505,0.2334,1.14
2.729559,-1.0221,-0.2622,0.2068,1.08
2.740150,-0.9156,-0.2766,0.1511,0.97
2.747256,-0.7808,-0.3013,0.1685,0.85
2.756221,-0.7037,-0.2884,0.1775,0.78
2.763195,-0.5997,-0.3301,0.2359,0.72
2.773124,-0.5291,-0.3399,0.2801,0.69
2.789770,-0.7745,-0.2644,0.3929,0.91
2.797702,-0.9291,-0.1636,0.1746,0.96
2.805448,-0.8695,-0.2429,-0.0242,0.90
2.818169,-0.6651,-0.4002,-0.0007,0.78
2.825767,-0.5618,-0.4671,0.0564,0.73
2.838113,-0.3885,-0.5626,0.0811,0.69
2.847541,-0.4336,-0.5235,0.0706,0.68
2.854971,-0.4622,-0.5313,0.0808,0.71
2.873518,-0.2769,-0.5848,0.2864,0.71
2.880405,-0.2298,-0.5455,0.2845,0.66
2.888867,-0.1624,-0.4627,0.2923,0.57
2.896735,-0.1250,-0.3836,0.3362,0.53
2.913119,-0.1052,-0.1983,0.3455,0.41
2.921718,-0.1192,-0.1279,0.3726,0.41
2.930523,-0.1345,-0.1006,0.2400,0.29
