time,gFx,gFy,gFz,TgF
3.880962,1.0179,0.0894,0.5206,1.15
3.889230,1.0377,0.0835,0.5511,1.18
3.906272,1.0672,0.0916,0.6119,1.23
3.914472,1.0760,0.0989,0.6351,1.25
3.922722,1.1029,0.1038,0.6600,1.29
3.930992,1.1207,0.1094,0.6734,1.31
3.949302,1.1544,0.1226,0.6629,1.34
3.956130,1.1505,0.1223,0.6436,1.32
3.964233,1.1320,0.1235,0.6297,1.30
3.972635,1.0973,0.1177,0.6143,1.26
3.990392,1.0318,0.0974,0.6273,1.21
3.997844,1.0126,0.0828,0.6702,1.22
4.006569,0.9935,0.0584,0.7576,1.25
4.014165,0.9815,0.0435,0.8253,1.28
4.023516,0.9784,0.0029,0.9134,1.34
4.039296,0.9906,-0.0903,1.0743,1.46
4.047977,1.0018,-0.1431,1.1334,1.52
4.058941,1.0504,-0.1778,1.2311,1.63
4.067322,1.1124,-0.2034,1.2992,1.72
4.081267,1.2494,-0.2476,1.4408,1.92
4.089861,1.3344,-0.2774,1.4804,2.01
4.098175,1.3605,-0.3152,1.4621,2.02
4.114808,1.2887,-0.4078,1.2804,1.86
4.123744,1.1866,-0.4436,1.1459,1.71
4.132036,1.0777,-0.4527,1.0216,1.55
4.140347,1.0082,-0.4554,0.9483,1.46
4.151265,0.9278,-0.4373,0.8758,1.35
4.164411,0.8641,-0.4119,0.8597,1.29
4.172964,0.8253,-0.4017,0.8617,1.26
4.181247,0.8055,-0.3968,0.8600,1.24
4.190053,0.7764,-0.3965,0.8424,1.21
4.206720,0.6942,-0.3960,0.8028,1.13
4.215218,0.6431,-0.3914,0.8026,1.10
4.223250,0.6168,-0.3875,0.8109,1.09
4.231416,0.6006,-0.3892,0.8316,1.10
4.250344,0.5855,-0.3706,0.8846,1.12
4.258335,0.5853,-0.3572,0.8873,1.12
4.264433,0.5833,-0.3506,0.8829,1.11
4.273162,0.5655,-0.3267,0.8551,1.08
4.289559,0.5059,-0.2893,0.7742,0.97
4.297882,0.4720,-0.2805,0.7337,0.92
4.306877,0.4312,-0.2622,0.6893,0.85
4.314646,0.4109,-0.2449,0.6671,0.82
4.323577,0.3892,-0.2222,0.6580,0.80
4.339539,0.3992,-0.1992,0.6925,0.82
4.347976,0.4097,-0.1858,0.6949,0.83
4.359095,0.4168,-0.1707,0.6856,0.82
4.367442,0.4056,-0.1553,0.6517,0.78
4.381409,0.3816,-0.1458,0.5950,0.72
4.390015,0.3548,-0.1355,0.5381,0.66
4.397905,0.3282,-0.1294,0.4896,0.60
4.406679,0.3069,-0.1133,0.4395,0.55
4.416587,0.2979,-0.0877,0.3973,0.50
4.431901,0.3238,-0.0586,0.2993,0.44
4.440252,0.3352,-0.0696,0.2520,0.43
4.448696,0.3304,-0.0894,0.1990,0.40
4.459052,0.3167,-0.1033,0.1682,0.37
