time,gFx,gFy,gFz,TgF
18.499061,-0.1839,-0.7221,-0.0825,0.75
18.550328,-0.3261,-0.9148,0.2261,1.00
18.592260,-0.3125,-0.8275,0.4637,1.00
18.649780,-0.3184,-0.7533,0.4319,0.92
18.698541,-0.4299,-0.8559,0.3924,1.04
18.748762,-0.2010,-1.7444,0.2476,1.77
18.800303,0.2210,-1.6987,-0.1936,1.72
18.849072,-0.1983,-0.8853,-0.0649,0.91
18.898913,-0.3059,-0.5955,0.4143,0.79
18.948851,-0.2257,-0.5166,0.3217,0.65
18.998552,-0.0371,-0.5604,-0.0838,0.57
19.048629,-0.0164,-0.7598,0.1411,0.77
19.099073,-0.2597,-1.0129,0.4535,1.14
19.148502,-0.4065,-0.9941,0.4499,1.16
19.199328,-0.4012,-0.8366,0.3859,1.00
19.248131,-0.2356,-0.6793,0.2769,0.77
19.298590,0.1402,-0.9478,0.5707,1.12
19.348191,0.0109,-1.7968,-0.2987,1.82
19.399087,-0.1246,-0.7428,-0.0621,0.76
19.448324,-0.2284,-0.9071,-0.1194,0.94
19.498725,-0.2844,-1.5223,-0.2978,1.58
19.549539,-0.2130,-1.0284,0.0245,1.05
19.598048,-0.0700,-0.8773,0.0079,0.88
19.650242,-0.2321,-1.0171,0.3263,1.09
19.698784,-0.3586,-0.9168,0.1405,0.99
19.748307,-0.3945,-0.7985,0.3184,0.95
19.798539,-0.2872,-0.8385,0.5970,1.07
19.848688,-0.4819,-1.1137,0.2350,1.24
19.899102,-0.1719,-1.7170,-0.0662,1.73
19.959441,0.0903,-1.2865,-0.2130,1.31
19.998528,-0.2960,-1.0310,0.0052,1.07
20.058477,-0.5655,-0.8591,0.6191,1.20
20.107499,-0.1363,-0.7018,-0.0034,0.71
20.157743,0.0248,-0.5294,-0.1227,0.54
20.207881,-0.2422,-0.6340,0.2088,0.71
20.258531,-0.5267,-0.8241,0.3274,1.03
20.307673,-0.6135,-0.8835,0.2186,1.10
20.358676,-0.4861,-0.8097,0.2107,0.97
20.407337,-0.3614,-0.6610,0.0228,0.75
20.457014,0.0161,-0.4874,-0.0718,0.49
20.507253,-0.2064,-2.1833,-0.0382,2.19
20.559298,0.1065,-0.7843,0.3761,0.88
20.607015,0.1014,-1.0991,-0.0880,1.11
20.657246,-0.1990,-1.4561,-0.2377,1.49
20.706410,-0.3194,-1.0240,-0.0388,1.07
20.756325,-0.0659,-0.8418,0.2867,0.89
20.806196,-0.2237,-0.8861,-0.0495,0.92
20.856441,-0.2594,-0.8924,-0.0337,0.93
20.907154,-0.3631,-0.7959,0.4767,1.00
20.958498,-0.7023,-0.6510,0.8216,1.26
21.008313,-0.3914,-1.5109,0.2385,1.58
21.056538,0.3165,-1.8613,-0.4595,1.94
21.107132,0.1988,-1.1656,-0.1383,1.19
21.156996,-0.3896,-0.8778,0.3658,1.03
21.207641,-0.7032,-0.8432,0.4717,1.19
21.256541,-0.1726,-0.8692,-0.0368,0.89
21.306348,0.0136,-0.6647,-0.0957,0.67
21.357064,-0.1925,-0.7280,0.1116,0.76
21.406341,-0.4954,-0.7720,0.3153,0.97
21.456504,-0.7370,-0.6348,0.4136,1.06
