
time,ax,ay,az,wx,wy,wz,
3.864957,-6.1166,2.8164,1.1388,-1.2020,-0.9807,0.4491,
3.866494,1.3943,-1.6384,-1.6782,-1.2020,-0.9807,0.4491,
3.892494,1.3943,-1.6384,-1.6782,-1.0472,1.1202,-0.3425,
3.930332,1.3943,-1.6384,-1.6782,-1.0472,1.1202,-0.3425,
3.931879,-0.1527,-4.6432,-0.9924,-1.0472,1.1202,-0.3425,
3.958209,-0.1527,-4.6432,-0.9924,-0.4612,1.8966,0.2471,
3.995640,-0.1527,-4.6432,-0.9924,-0.4612,1.8966,0.2471,
3.997788,0.3086,-3.3921,0.1155,-0.4612,1.8966,0.2471,
4.023912,0.3086,-3.3921,0.1155,0.7074,1.8263,0.1819,
4.061391,0.3086,-3.3921,0.1155,0.7074,1.8263,0.1819,
4.062954,0.1792,-2.3178,1.3581,0.7074,1.8263,0.1819,
4.089061,0.1792,-2.3178,1.3581,0.3737,1.8999,0.1747,
4.126931,0.1792,-2.3178,1.3581,0.3737,1.8999,0.1747,
4.128877,-2.1562,6.7831,3.4792,0.3737,1.8999,0.1747,
4.154676,-2.1562,6.7831,3.4792,-0.6080,1.2042,0.2497,
4.192654,-2.1562,6.7831,3.4792,-0.6080,1.2042,0.2497,
4.194860,-2.1453,5.2654,0.7308,-0.6080,1.2042,0.2497,
4.220073,-2.1453,5.2654,0.7308,-0.1211,-1.2361,-0.6718,
4.257176,-2.1453,5.2654,0.7308,-0.1211,-1.2361,-0.6718,
4.258944,-0.6187,-4.2990,-3.3332,-0.1211,-1.2361,-0.6718,
4.284774,-0.6187,-4.2990,-3.3332,1.1295,0.6034,0.1309,
4.323310,-0.6187,-4.2990,-3.3332,1.1295,0.6034,0.1309,
4.325876,1.2887,2.9814,-3.2825,1.1295,0.6034,0.1309,
4.351785,1.2887,2.9814,-3.2825,0.8076,-0.4844,-0.3728,
4.388345,1.2887,2.9814,-3.2825,0.8076,-0.4844,-0.3728,
4.389634,-0.7837,-3.3192,-1.6722,0.8076,-0.4844,-0.3728,
4.416195,-0.7837,-3.3192,-1.6722,0.9520,-0.9609,-0.0005,
4.453873,-0.7837,-3.3192,-1.6722,0.9520,-0.9609,-0.0005,
4.455894,1.4808,-1.9689,-0.1696,0.9520,-0.9609,-0.0005,
4.481646,1.4808,-1.9689,-0.1696,0.8616,-1.2309,-0.2309,
4.519431,1.4808,-1.9689,-0.1696,0.8616,-1.2309,-0.2309,
4.520973,1.8198,-0.9185,0.5023,0.8616,-1.2309,-0.2309,
4.548360,1.8198,-0.9185,0.5023,0.5548,-0.9620,-0.2815,
4.584050,1.8198,-0.9185,0.5023,0.5548,-0.9620,-0.2815,
4.584954,1.7340,1.8989,2.2502,0.5548,-0.9620,-0.2815,
4.613014,1.7340,1.8989,2.2502,0.0527,-0.8167,-0.2013,
4.650052,1.7340,1.8989,2.2502,0.0527,-0.8167,-0.2013,
4.651541,6.2326,2.4127,0.9804,0.0527,-0.8167,-0.2013,
4.677839,6.2326,2.4127,0.9804,-0.0735,0.9978,0.8131,
4.716178,6.2326,2.4127,0.9804,-0.0735,0.9978,0.8131,
4.717916,-0.6681,1.7369,-2.9343,-0.0735,0.9978,0.8131,
4.743493,-0.6681,1.7369,-2.9343,-1.6913,0.8494,0.6019,
4.781326,-0.6681,1.7369,-2.9343,-1.6913,0.8494,0.6019,
4.783141,-2.1592,1.4734,0.5492,-1.6913,0.8494,0.6019,
4.809923,-2.1592,1.4734,0.5492,-1.1260,-0.0276,0.5015,
4.847789,-2.1592,1.4734,0.5492,-1.1260,-0.0276,0.5015,
4.848992,2.0330,-1.2503,-1.7745,-1.1260,-0.0276,0.5015,
4.875469,2.0330,-1.2503,-1.7745,-0.6874,2.1701,-0.3019,
4.912254,2.0330,-1.2503,-1.7745,-0.6874,2.1701,-0.3019,
4.914090,-0.4110,-2.2213,-0.9974,-0.6874,2.1701,-0.3019,
4.940292,-0.4110,-2.2213,-0.9974,-0.3082,2.3870,0.0712,
4.977297,-0.4110,-2.2213,-0.9974,-0.3082,2.3870,0.0712,
4.978840,-0.3440,-3.8642,-0.8637,-0.3082,2.3870,0.0712,
