
time,ax,ay,az,wx,wy,wz,
4.326300,-0.2466,-0.2525,-0.4522,0.3505,-0.3691,0.0742,
4.354675,-0.2466,-0.2525,-0.4522,0.2847,-0.4171,0.0596,
4.387344,-0.2466,-0.2525,-0.4522,0.2847,-0.4171,0.0596,
4.388066,0.1939,-0.1679,-0.3770,0.2847,-0.4171,0.0596,
4.419081,0.1939,-0.1679,-0.3770,0.2729,-0.2960,0.0261,
4.453455,0.1939,-0.1679,-0.3770,0.2729,-0.2960,0.0261,
4.455141,0.2965,-0.2742,-0.3538,0.2729,-0.2960,0.0261,
4.484997,0.2965,-0.2742,-0.3538,0.1539,-0.2176,-0.0316,
4.518299,0.2965,-0.2742,-0.3538,0.1539,-0.2176,-0.0316,
4.519849,-0.0485,-0.2915,-0.0356,0.1539,-0.2176,-0.0316,
4.552494,-0.0485,-0.2915,-0.0356,0.1170,-0.2766,-0.0907,
4.584275,-0.0485,-0.2915,-0.0356,0.1170,-0.2766,-0.0907,
4.584945,0.2173,-0.3726,-0.2324,0.1170,-0.2766,-0.0907,
4.617007,0.2173,-0.3726,-0.2324,0.0739,-0.2676,-0.0918,
4.649594,0.2173,-0.3726,-0.2324,0.0739,-0.2676,-0.0918,
4.650504,0.3620,-0.3034,-0.1862,0.0739,-0.2676,-0.0918,
4.682739,0.3620,-0.3034,-0.1862,0.0296,-0.3100,-0.0322,
4.715428,0.3620,-0.3034,-0.1862,0.0296,-0.3100,-0.0322,
4.716075,0.4761,-0.1864,0.1740,0.0296,-0.3100,-0.0322,
4.747753,0.4761,-0.1864,0.1740,0.0115,-0.4581,-0.0298,
4.780790,0.4761,-0.1864,0.1740,0.0115,-0.4581,-0.0298,
4.782299,0.9136,-0.5630,0.1310,0.0115,-0.4581,-0.0298,
4.812828,0.9136,-0.5630,0.1310,0.1032,-0.4621,-0.1542,
4.845726,0.9136,-0.5630,0.1310,0.1032,-0.4621,-0.1542,
4.847619,1.4887,-0.3005,0.2378,0.1032,-0.4621,-0.1542,
4.878352,1.4887,-0.3005,0.2378,0.1585,-0.3618,-0.2709,
4.911407,1.4887,-0.3005,0.2378,0.1585,-0.3618,-0.2709,
4.912874,1.6124,-0.5916,0.4978,0.1585,-0.3618,-0.2709,
4.944668,1.6124,-0.5916,0.4978,0.2017,-0.2369,-0.3099,
4.977797,1.6124,-0.5916,0.4978,0.2017,-0.2369,-0.3099,
4.979467,1.1343,-0.6633,-0.2189,0.2017,-0.2369,-0.3099,
5.009759,1.1343,-0.6633,-0.2189,0.1938,0.0951,-0.0967,
5.042278,1.1343,-0.6633,-0.2189,0.1938,0.0951,-0.0967,
5.043941,-1.9813,3.7567,-0.1178,0.1938,0.0951,-0.0967,
5.075853,-1.9813,3.7567,-0.1178,-0.3545,-0.1712,0.1962,
5.107515,-1.9813,3.7567,-0.1178,-0.3545,-0.1712,0.1962,
5.109024,-0.8047,1.7190,-0.5002,-0.3545,-0.1712,0.1962,
5.140821,-0.8047,1.7190,-0.5002,-0.8772,-0.0351,0.3286,
5.173925,-0.8047,1.7190,-0.5002,-0.8772,-0.0351,0.3286,
5.175648,-0.2259,-0.4695,0.1137,-0.8772,-0.0351,0.3286,
5.205164,-0.2259,-0.4695,0.1137,-0.9727,0.5640,0.0050,
5.239435,-0.2259,-0.4695,0.1137,-0.9727,0.5640,0.0050,
5.241513,-0.7157,0.6400,-0.0759,-0.9727,0.5640,0.0050,
5.272148,-0.7157,0.6400,-0.0759,-0.7851,0.2301,0.0192,
5.304780,-0.7157,0.6400,-0.0759,-0.7851,0.2301,0.0192,
5.306598,-1.1476,-0.9859,-0.1044,-0.7851,0.2301,0.0192,
5.336902,-1.1476,-0.9859,-0.1044,-0.6344,0.0738,0.0072,
5.369747,-1.1476,-0.9859,-0.1044,-0.6344,0.0738,0.0072,
5.371408,-0.1965,-1.2230,0.3835,-0.6344,0.0738,0.0072,
5.403380,-0.1965,-1.2230,0.3835,-0.3019,-0.0313,-0.0289,
5.436493,-0.1965,-1.2230,0.3835,-0.3019,-0.0313,-0.0289,
5.437476,0.2206,-1.3272,0.5810,-0.3019,-0.0313,-0.0289,
5.468760,0.2206,-1.3272,0.5810,-0.0206,0.0063,0.0254,
5.500676,0.2206,-1.3272,0.5810,-0.0206,0.0063,0.0254,
5.501979,0.6378,-0.7642,0.8296,-0.0206,0.0063,0.0254,
5.533331,0.6378,-0.7642,0.8296,0.0218,0.1807,0.1333,
5.566563,0.6378,-0.7642,0.8296,0.0218,0.1807,0.1333,
5.568642,1.0931,-0.5403,1.3780,0.0218,0.1807,0.1333,
5.599105,1.0931,-0.5403,1.3780,0.0667,0.3070,0.3684,
5.633119,1.0931,-0.5403,1.3780,0.0667,0.3070,0.3684,
5.634653,-0.3115,1.4303,1.1726,0.0667,0.3070,0.3684,
5.664720,-0.3115,1.4303,1.1726,0.2596,0.2912,0.1901,
5.698308,-0.3115,1.4303,1.1726,0.2596,0.2912,0.1901,
5.699998,-0.0818,1.5355,1.1618,0.2596,0.2912,0.1901,
5.730367,-0.0818,1.5355,1.1618,0.6031,0.0496,0.1245,
5.762595,-0.0818,1.5355,1.1618,0.6031,0.0496,0.1245,
5.763969,-1.0114,0.0081,-0.1340,0.6031,0.0496,0.1245,
5.795040,-1.0114,0.0081,-0.1340,0.9459,-0.0441,-0.1924,
5.827977,-1.0114,0.0081,-0.1340,0.9459,-0.0441,-0.1924,
5.829758,-0.8767,-0.8062,-1.7259,0.9459,-0.0441,-0.1924,
5.860904,-0.8767,-0.8062,-1.7259,0.6345,0.0852,-0.1738,
5.893744,-0.8767,-0.8062,-1.7259,0.6345,0.0852,-0.1738,
5.895563,-0.8324,-0.5317,-0.8754,0.6345,0.0852,-0.1738,
5.926625,-0.8324,-0.5317,-0.8754,0.5227,-0.0910,-0.0974,
5.959052,-0.8324,-0.5317,-0.8754,0.5227,-0.0910,-0.0974,
5.960570,-0.4764,-0.3537,-0.6009,0.5227,-0.0910,-0.0974,
5.991975,-0.4764,-0.3537,-0.6009,0.3685,-0.4850,0.0034,
6.026386,-0.4764,-0.3537,-0.6009,0.3685,-0.4850,0.0034,
6.028294,0.1913,-0.7252,-0.6434,0.3685,-0.4850,0.0034,
6.057870,0.1913,-0.7252,-0.6434,0.2274,-0.4833,-0.0577,
