
time,ax,ay,az,wx,wy,wz,
6.056038,-1.2840,0.7152,-2.6978,1.2297,-0.3039,-1.2248,
6.102041,-1.2840,0.7152,-2.6978,1.2297,-0.3039,-1.2248,
6.103822,-1.5544,-0.0470,-3.1896,1.2297,-0.3039,-1.2248,
6.121764,-1.5544,-0.0470,-3.1896,1.0971,0.1649,-0.1104,
6.167684,-1.5544,-0.0470,-3.1896,1.0971,0.1649,-0.1104,
6.169929,0.1429,-0.3393,-1.8685,1.0971,0.1649,-0.1104,
6.186704,0.1429,-0.3393,-1.8685,0.8329,0.1048,-0.2915,
6.233505,0.1429,-0.3393,-1.8685,0.8329,0.1048,-0.2915,
6.235915,-0.1675,-0.2575,-0.9454,0.8329,0.1048,-0.2915,
6.252357,-0.1675,-0.2575,-0.9454,0.7191,0.0634,-0.2237,
6.297908,-0.1675,-0.2575,-0.9454,0.7191,0.0634,-0.2237,
6.299126,0.3466,-1.3000,-0.6993,0.7191,0.0634,-0.2237,
6.318071,0.3466,-1.3000,-0.6993,0.8270,-0.0412,-0.3984,
6.363485,0.3466,-1.3000,-0.6993,0.8270,-0.0412,-0.3984,
6.364685,0.5894,-0.7362,0.0428,0.8270,-0.0412,-0.3984,
6.383506,0.5894,-0.7362,0.0428,0.4812,-0.4065,-0.3771,
6.428981,0.5894,-0.7362,0.0428,0.4812,-0.4065,-0.3771,
6.430655,1.2414,-0.0120,0.4512,0.4812,-0.4065,-0.3771,
6.448101,1.2414,-0.0120,0.4512,0.4771,-0.8105,-0.3005,
6.494087,1.2414,-0.0120,0.4512,0.4771,-0.8105,-0.3005,
6.495360,2.2982,0.4370,0.7233,0.4771,-0.8105,-0.3005,
6.514738,2.2982,0.4370,0.7233,0.1226,-0.7851,0.0567,
6.559902,2.2982,0.4370,0.7233,0.1226,-0.7851,0.0567,
6.561644,4.2248,-0.0832,2.6541,0.1226,-0.7851,0.0567,
6.579682,4.2248,-0.0832,2.6541,-0.6019,-1.2100,0.3308,
6.625281,4.2248,-0.0832,2.6541,-0.6019,-1.2100,0.3308,
6.626765,3.7040,1.2006,-0.7789,-0.6019,-1.2100,0.3308,
6.648255,3.7040,1.2006,-0.7789,-0.7123,2.1701,0.6703,
6.691026,3.7040,1.2006,-0.7789,-0.7123,2.1701,0.6703,
6.692520,0.7804,0.4536,0.2557,-0.7123,2.1701,0.6703,
6.710266,0.7804,0.4536,0.2557,0.3057,1.0945,0.4276,
6.756401,0.7804,0.4536,0.2557,0.3057,1.0945,0.4276,
6.758003,-2.1645,3.2028,-5.4158,0.3057,1.0945,0.4276,
6.776214,-2.1645,3.2028,-5.4158,-1.6945,1.2107,-0.3679,
6.821438,-2.1645,3.2028,-5.4158,-1.6945,1.2107,-0.3679,
6.822706,-4.0221,-0.5857,-3.0062,-1.6945,1.2107,-0.3679,
6.841593,-4.0221,-0.5857,-3.0062,-2.2662,0.2639,0.3859,
6.887549,-4.0221,-0.5857,-3.0062,-2.2662,0.2639,0.3859,
6.889239,-2.3045,-1.3828,-2.5929,-2.2662,0.2639,0.3859,
6.907281,-2.3045,-1.3828,-2.5929,-2.2046,0.2891,-0.0684,
6.952849,-2.3045,-1.3828,-2.5929,-2.2046,0.2891,-0.0684,
6.954492,-1.2548,-0.9132,-1.0958,-2.2046,0.2891,-0.0684,
6.973332,-1.2548,-0.9132,-1.0958,-0.8558,0.0521,-0.0286,
7.018747,-1.2548,-0.9132,-1.0958,-0.8558,0.0521,-0.0286,
7.020389,0.0789,-1.5328,-1.4144,-0.8558,0.0521,-0.0286,
7.038520,0.0789,-1.5328,-1.4144,0.0915,0.1060,0.5403,
7.083992,0.0789,-1.5328,-1.4144,0.0915,0.1060,0.5403,
7.085712,2.2823,0.6094,0.6255,0.0915,0.1060,0.5403,
7.103484,2.2823,0.6094,0.6255,-0.1804,0.9975,0.5461,
7.150155,2.2823,0.6094,0.6255,-0.1804,0.9975,0.5461,
7.151907,2.5876,-0.3656,3.6749,-0.1804,0.9975,0.5461,
7.169973,2.5876,-0.3656,3.6749,1.2996,0.0828,0.0751,
7.214149,2.5876,-0.3656,3.6749,1.2996,0.0828,0.0751,
7.215612,0.0970,0.1045,-0.3258,1.2996,0.0828,0.0751,
7.235009,0.0970,0.1045,-0.3258,2.0736,-1.1240,-0.6596,
7.280506,0.0970,0.1045,-0.3258,2.0736,-1.1240,-0.6596,
7.282483,-1.8649,0.5991,-2.2284,2.0736,-1.1240,-0.6596,
7.300013,-1.8649,0.5991,-2.2284,0.8968,0.4142,-0.6252,
7.345429,-1.8649,0.5991,-2.2284,0.8968,0.4142,-0.6252,
7.348201,-0.6336,-0.9627,-1.9391,0.8968,0.4142,-0.6252,
7.365688,-0.6336,-0.9627,-1.9391,1.5296,0.1820,-0.2425,
7.411185,-0.6336,-0.9627,-1.9391,1.5296,0.1820,-0.2425,
7.412892,0.8925,-0.7210,-1.8382,1.5296,0.1820,-0.2425,
7.431579,0.8925,-0.7210,-1.8382,0.9290,0.0982,-0.2460,
7.477351,0.8925,-0.7210,-1.8382,0.9290,0.0982,-0.2460,
7.478505,0.8731,-0.6548,-1.3546,0.9290,0.0982,-0.2460,
7.496531,0.8731,-0.6548,-1.3546,0.8294,-0.0629,-0.1526,
7.542842,0.8731,-0.6548,-1.3546,0.8294,-0.0629,-0.1526,
7.545640,1.0481,-0.8009,-0.8034,0.8294,-0.0629,-0.1526,
7.563613,1.0481,-0.8009,-0.8034,0.7184,-0.0038,-0.2593,
7.608432,1.0481,-0.8009,-0.8034,0.7184,-0.0038,-0.2593,
7.611294,0.5089,-0.3165,0.2372,0.7184,-0.0038,-0.2593,
7.627826,0.5089,-0.3165,0.2372,0.4391,-0.4381,-0.1883,
7.673940,0.5089,-0.3165,0.2372,0.4391,-0.4381,-0.1883,
7.676314,1.3172,-0.2372,0.4693,0.4391,-0.4381,-0.1883,
7.693769,1.3172,-0.2372,0.4693,0.1767,-0.9943,-0.1219,
7.738443,1.3172,-0.2372,0.4693,0.1767,-0.9943,-0.1219,
7.740057,2.3261,-0.2628,1.5076,0.1767,-0.9943,-0.1219,
7.758312,2.3261,-0.2628,1.5076,-0.1220,-1.0725,-0.0606,
7.803483,2.3261,-0.2628,1.5076,-0.1220,-1.0725,-0.0606,
7.805903,2.8403,1.4899,1.2858,-0.1220,-1.0725,-0.0606,
7.823546,2.8403,1.4899,1.2858,-0.2286,0.7091,0.3963,
7.869566,2.8403,1.4899,1.2858,-0.2286,0.7091,0.3963,
7.870771,2.3201,0.8620,0.1915,-0.2286,0.7091,0.3963,
7.889725,2.3201,0.8620,0.1915,-0.9838,1.1518,0.6666,
7.935023,2.3201,0.8620,0.1915,-0.9838,1.1518,0.6666,
